UID,district,block id,cluster id,Student Identifier,school id,subject,class,baseline,1st question Level,1st level score,2nd question Level,2nd level score,3rd question Level,3rd level score,Admin User ID
026389068_1,TIRUVANNAMALAI,114,33061708803,26389068,33061708201,English,3,Malar,Malar,10,,,,,30645441
026391260_1,TIRUVANNAMALAI,113,33061601904,26391260,33061605901,English,3,Malar,Malar,10,,,,,30647286
026393182_3,TIRUVANNAMALAI,109,33061202001,26393182,33061204701,Tamil,2,Mottu,Mottu,10,,,,,30645641
026393202_2,TIRUVANNAMALAI,114,33061705001,26393202,33061704701,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,30645960
026394333_2,TIRUVANNAMALAI,101,33060403601,26394333,33060400101,Mathematics,3,Malar,Malar,9,,,,,30647116
026394333_3,TIRUVANNAMALAI,101,33060403601,26394333,33060400101,Tamil,3,Malar,Malar,10,,,,,30647116
026394437_3,TIRUVANNAMALAI,109,33061205003,26394437,33061205001,Tamil,3,Malar,Malar,10,,,,,30645680
026394437_2,TIRUVANNAMALAI,109,33061205003,26394437,33061205001,Mathematics,3,Malar,Malar,9,,,,,30645680
026394511_1,TIRUVANNAMALAI,109,33061208303,26394511,33061201401,English,3,Malar,Malar,3,,,,,30646061
026394817_1,TIRUVANNAMALAI,114,33061708101,26394817,33061706701,English,3,Malar,Malar,7,,,,,30646681
026395142_3,TIRUVANNAMALAI,99,33060300101,26395142,33060303101,Tamil,3,Arumbu,Arumbu,10,Mottu,10,Malar,10,30646575
026395142_2,TIRUVANNAMALAI,99,33060300101,26395142,33060303101,Mathematics,3,Arumbu,Arumbu,9,Mottu,7,,,30646575
026395154_1,TIRUVANNAMALAI,99,33060300101,26395154,33060303101,English,3,Arumbu,Arumbu,9,Mottu,7,,,30646575
026397118_3,TIRUVANNAMALAI,107,33061000101,26397118,33061002902,Tamil,3,Malar,Malar,9,,,,,30652971
026397177_3,TIRUVANNAMALAI,100,33060200902,26397177,33060207505,Tamil,3,Arumbu,Arumbu,10,Mottu,9,Malar,10,30646469
026398323_3,TIRUVANNAMALAI,101,33060405701,26398323,33060405702,Tamil,3,Malar,Malar,10,,,,,30648053
026398444_1,TIRUVANNAMALAI,103,33060101102,26398444,33060101101,English,3,Malar,Malar,6,,,,,30649977
026398501_3,TIRUVANNAMALAI,109,33061207103,26398501,33061207101,Tamil,3,Malar,Malar,9,,,,,30647822
026399468_1,TIRUVANNAMALAI,104,33060705201,26399468,33060706513,English,2,Arumbu,Arumbu,9,Mottu,10,,,30646403
026404603_3,TIRUVANNAMALAI,101,33060404101,26404603,33060403102,Tamil,3,Malar,Malar,10,,,,,30645662
026406477_3,TIRUVANNAMALAI,108,33061105601,26406477,33061102601,Tamil,3,Malar,Malar,5,,,,,30645988
026408316_2,TIRUVANNAMALAI,106,33060902401,26408316,33060903401,Mathematics,2,Mottu,Mottu,7,,,,,30646723
026408750_2,TIRUVANNAMALAI,104,33060705201,26408750,33060701401,Mathematics,3,Malar,Malar,10,,,,,30646403
026408864_3,TIRUVANNAMALAI,107,33061000103,26408864,33061002803,Tamil,3,Malar,Malar,9,,,,,30650222
026409906_3,TIRUVANNAMALAI,111,33061405701,26409906,33061403101,Tamil,3,Malar,Malar,10,,,,,30647061
026412334_3,TIRUVANNAMALAI,98,33060506402,26412334,33060507813,Tamil,3,Malar,Malar,6,,,,,30646492
026415675_1,TIRUVANNAMALAI,103,33060101801,26415675,33060108301,English,3,Malar,Malar,5,,,,,30646593
026415675_3,TIRUVANNAMALAI,103,33060101801,26415675,33060108301,Tamil,3,Malar,Malar,9,,,,,30646593
026415678_3,TIRUVANNAMALAI,103,33060101801,26415678,33060108301,Tamil,3,Malar,Malar,10,,,,,30646593
026415817_2,TIRUVANNAMALAI,100,33060207503,26415817,33060207506,Mathematics,2,Arumbu,Arumbu,8,,,,,30647646
026417425_1,TIRUVANNAMALAI,102,33060608602,26417425,33060608301,English,3,Malar,Malar,10,,,,,30645811
026417425_2,TIRUVANNAMALAI,102,33060608602,26417425,33060608301,Mathematics,3,Malar,Malar,8,,,,,30645811
026417425_3,TIRUVANNAMALAI,102,33060608602,26417425,33060608301,Tamil,3,Malar,Malar,9,,,,,30645811
026417673_1,TIRUVANNAMALAI,110,33061303203,26417673,33061306703,English,3,Malar,Malar,9,,,,,30645941
026417673_2,TIRUVANNAMALAI,110,33061303203,26417673,33061306703,Mathematics,3,Malar,Malar,10,,,,,30645941
026417807_3,TIRUVANNAMALAI,108,33061104101,26417807,33061104601,Tamil,3,Malar,Malar,10,,,,,30646115
026417807_2,TIRUVANNAMALAI,108,33061104101,26417807,33061104601,Mathematics,3,Malar,Malar,10,,,,,30646115
026418444_2,TIRUVANNAMALAI,115,33061802506,26418444,33061800802,Mathematics,3,Malar,Malar,9,,,,,30649663
026418479_1,TIRUVANNAMALAI,115,33061802506,26418479,33061800802,English,3,Malar,Malar,7,,,,,30649663
026419279_3,TIRUVANNAMALAI,113,33061602401,26419279,33061602402,Tamil,3,Malar,Malar,4,,,,,30649943
026420150_2,TIRUVANNAMALAI,99,33060305701,26420150,33060301502,Mathematics,3,Malar,Malar,8,,,,,30647905
026420162_2,TIRUVANNAMALAI,99,33060305701,26420162,33060301502,Mathematics,3,Malar,Malar,7,,,,,30647905
026420162_1,TIRUVANNAMALAI,99,33060305701,26420162,33060301502,English,3,Malar,Malar,6,,,,,30647905
026421723_3,TIRUVANNAMALAI,115,33061802506,26421723,33061801002,Tamil,3,Malar,Malar,7,,,,,30649663
026421723_1,TIRUVANNAMALAI,115,33061802506,26421723,33061801002,English,3,Malar,Malar,5,,,,,30649663
026424624_2,TIRUVANNAMALAI,108,33061106801,26424624,33061102801,Mathematics,3,Arumbu,Arumbu,10,Mottu,10,Malar,10,30646698
026425343_1,TIRUVANNAMALAI,113,33061605101,26425343,33061604804,English,2,Arumbu,Arumbu,9,Mottu,7,,,30649173
026425411_2,TIRUVANNAMALAI,100,33060207502,26425411,33060200102,Mathematics,2,Arumbu,Arumbu,10,Mottu,10,,,30646802
026425837_2,TIRUVANNAMALAI,98,33060501901,26425837,33060506501,Mathematics,2,Arumbu,Arumbu,7,,,,,30648083
026425837_1,TIRUVANNAMALAI,98,33060501901,26425837,33060506501,English,2,Arumbu,Arumbu,6,,,,,30648083
026425837_3,TIRUVANNAMALAI,98,33060501901,26425837,33060506501,Tamil,2,Mottu,Mottu,10,,,,,30648083
026427234_2,TIRUVANNAMALAI,107,33061002102,26427234,33061001101,Mathematics,2,Mottu,Mottu,10,,,,,30652360
026427234_1,TIRUVANNAMALAI,107,33061002102,26427234,33061001101,English,2,Mottu,Mottu,9,,,,,30652360
026428393_2,TIRUVANNAMALAI,112,33061504702,26428393,33061504703,Mathematics,2,Mottu,Mottu,8,,,,,30647638
026428398_1,TIRUVANNAMALAI,112,33061504702,26428398,33061504703,English,2,Mottu,Mottu,4,,,,,30647638
026428398_2,TIRUVANNAMALAI,112,33061504702,26428398,33061504703,Mathematics,2,Mottu,Mottu,6,,,,,30647638
026428399_1,TIRUVANNAMALAI,107,33061000103,26428399,33061000601,English,2,Mottu,Mottu,9,,,,,30650222
026429133_1,TIRUVANNAMALAI,103,33060101102,26429133,33060104802,English,2,Arumbu,Arumbu,8,Mottu,7,,,30649977
026429300_1,TIRUVANNAMALAI,105,33060805902,26429300,33060800801,English,2,Mottu,Mottu,8,,,,,30647940
026429346_2,TIRUVANNAMALAI,103,33060101102,26429346,33060104802,Mathematics,2,Mottu,Mottu,8,,,,,30649977
026430028_2,TIRUVANNAMALAI,105,33060805902,26430028,33060800801,Mathematics,2,Mottu,Mottu,5,,,,,30647940
026430048_3,TIRUVANNAMALAI,100,33060204102,26430048,33060200701,Tamil,2,Arumbu,Arumbu,8,Mottu,7,,,30646541
026430056_1,TIRUVANNAMALAI,100,33060204102,26430056,33060200701,English,2,Arumbu,Arumbu,10,Mottu,9,,,30646541
026430064_1,TIRUVANNAMALAI,100,33060204102,26430064,33060200701,English,2,Arumbu,Arumbu,7,,,,,30646541
026430097_1,TIRUVANNAMALAI,100,33060204102,26430097,33060206802,English,2,Arumbu,Arumbu,7,,,,,30646541
026430120_2,TIRUVANNAMALAI,104,33060706506,26430120,33060706521,Mathematics,2,Mottu,Mottu,10,,,,,30645795
026430140_2,TIRUVANNAMALAI,104,33060706506,26430140,33060706521,Mathematics,2,Mottu,Mottu,10,,,,,30645795
026430160_3,TIRUVANNAMALAI,104,33060706506,26430160,33060706521,Tamil,3,Malar,Malar,10,,,,,30645795
026433016_2,TIRUVANNAMALAI,115,33061801701,26433016,33061801702,Mathematics,2,Mottu,Mottu,5,,,,,30648028
026433942_2,TIRUVANNAMALAI,111,33061400203,26433942,33061403001,Mathematics,2,Mottu,Mottu,10,,,,,30647147
026434041_2,TIRUVANNAMALAI,105,33060805902,26434041,33060800801,Mathematics,2,Mottu,Mottu,7,,,,,30647940
026435178_2,TIRUVANNAMALAI,113,33061600503,26435178,33061600505,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,30650244
026435178_3,TIRUVANNAMALAI,113,33061600503,26435178,33061600505,Tamil,2,Mottu,Mottu,10,,,,,30650244
026435192_1,TIRUVANNAMALAI,113,33061600503,26435192,33061600505,English,2,Arumbu,Arumbu,7,,,,,30650244
026435208_2,TIRUVANNAMALAI,113,33061600503,26435208,33061600505,Mathematics,2,Arumbu,Arumbu,10,Mottu,8,,,30650244
026435590_3,TIRUVANNAMALAI,112,33061504301,26435590,33061503103,Tamil,2,Mottu,Mottu,10,,,,,30646026
026435619_3,TIRUVANNAMALAI,112,33061504301,26435619,33061503103,Tamil,2,Mottu,Mottu,10,,,,,30646026
026435642_1,TIRUVANNAMALAI,112,33061504301,26435642,33061503103,English,2,Mottu,Mottu,4,,,,,30646026
026435642_3,TIRUVANNAMALAI,112,33061504301,26435642,33061503103,Tamil,2,Mottu,Mottu,10,,,,,30646026
026435669_3,TIRUVANNAMALAI,112,33061504301,26435669,33061503103,Tamil,2,Mottu,Mottu,10,,,,,30646026
026435871_3,TIRUVANNAMALAI,112,33061504301,26435871,33061503101,Tamil,2,Mottu,Mottu,10,,,,,30646026
026435892_1,TIRUVANNAMALAI,112,33061504301,26435892,33061503101,English,2,Arumbu,Arumbu,8,Mottu,8,,,30646026
026436218_2,TIRUVANNAMALAI,110,33061303203,26436218,33061301601,Mathematics,2,Mottu,Mottu,9,,,,,30645941
026436285_2,TIRUVANNAMALAI,110,33061303203,26436285,33061301601,Mathematics,2,Mottu,Mottu,10,,,,,30645941
026436895_3,TIRUVANNAMALAI,109,33061208401,26436895,33061200101,Tamil,2,Mottu,Mottu,10,,,,,30646022
026436895_2,TIRUVANNAMALAI,109,33061208401,26436895,33061200101,Mathematics,2,Mottu,Mottu,10,,,,,30646022
026436939_2,TIRUVANNAMALAI,114,33061706201,26436939,33061705701,Mathematics,2,Mottu,Mottu,9,,,,,30648664
026437004_3,TIRUVANNAMALAI,111,33061411337,26437004,33061404801,Tamil,2,Mottu,Mottu,8,,,,,30645242
026437004_1,TIRUVANNAMALAI,111,33061411337,26437004,33061404801,English,2,Mottu,Mottu,10,,,,,30645242
026437004_2,TIRUVANNAMALAI,111,33061411337,26437004,33061404801,Mathematics,2,Mottu,Mottu,10,,,,,30645242
026437042_1,TIRUVANNAMALAI,109,33061208401,26437042,33061208402,English,2,Arumbu,Arumbu,8,Mottu,7,,,30646022
026437577_2,TIRUVANNAMALAI,109,33061203601,26437577,33061200302,Mathematics,2,Arumbu,Arumbu,8,,,,,30646003
026438017_2,TIRUVANNAMALAI,98,33060507802,26438017,33060507808,Mathematics,3,Malar,Malar,8,,,,,30646208
026438017_1,TIRUVANNAMALAI,98,33060507802,26438017,33060507808,English,3,Malar,Malar,5,,,,,30646208
026438386_1,TIRUVANNAMALAI,111,33061405701,26438386,33061402701,English,2,Arumbu,Arumbu,8,Mottu,7,,,30647061
026438411_2,TIRUVANNAMALAI,111,33061405701,26438411,33061402701,Mathematics,2,Arumbu,Arumbu,8,,,,,30647061
026438448_1,TIRUVANNAMALAI,115,33061804901,26438448,33061802601,English,2,Arumbu,Arumbu,5,,,,,30646213
026438786_2,TIRUVANNAMALAI,106,33060907501,26438786,33060902601,Mathematics,2,Mottu,Mottu,8,,,,,30645863
026439173_1,TIRUVANNAMALAI,109,33061207103,26439173,33061202901,English,2,Arumbu,Arumbu,3,,,,,30647822
026439230_1,TIRUVANNAMALAI,115,33061804901,26439230,33061804101,English,2,Arumbu,Arumbu,6,,,,,30646213
026441236_2,TIRUVANNAMALAI,102,33060608602,26441236,33060605801,Mathematics,2,Mottu,Mottu,8,,,,,30645811
026441460_2,TIRUVANNAMALAI,109,33061201301,26441460,33061202501,Mathematics,2,Mottu,Mottu,10,,,,,30647966
026441500_1,TIRUVANNAMALAI,109,33061201301,26441500,33061202501,English,2,Arumbu,Arumbu,3,,,,,30647966
026443309_2,TIRUVANNAMALAI,109,33061205003,26443309,33061203301,Mathematics,3,Malar,Malar,10,,,,,30645680
026443309_3,TIRUVANNAMALAI,109,33061205003,26443309,33061203301,Tamil,3,Malar,Malar,10,,,,,30645680
026443526_3,TIRUVANNAMALAI,114,33061706601,26443526,33061704801,Tamil,2,Mottu,Mottu,6,,,,,30646752
026443526_2,TIRUVANNAMALAI,114,33061706601,26443526,33061704801,Mathematics,2,Arumbu,Arumbu,8,,,,,30646752
026443650_3,TIRUVANNAMALAI,110,33061303203,26443650,33061306703,Tamil,2,Mottu,Mottu,5,,,,,30645941
026443894_1,TIRUVANNAMALAI,107,33061000101,26443894,33061007002,English,2,Arumbu,Arumbu,7,,,,,30652971
026443979_3,TIRUVANNAMALAI,107,33061000101,26443979,33061007002,Tamil,2,Mottu,Mottu,7,,,,,30652971
026443979_2,TIRUVANNAMALAI,107,33061000101,26443979,33061007002,Mathematics,2,Arumbu,Arumbu,10,Mottu,8,,,30652971
026444268_2,TIRUVANNAMALAI,107,33061000101,26444268,33061007002,Mathematics,2,Arumbu,Arumbu,8,,,,,30652971
026444268_1,TIRUVANNAMALAI,107,33061000101,26444268,33061007002,English,2,Arumbu,Arumbu,9,Mottu,5,,,30652971
026444289_3,TIRUVANNAMALAI,112,33061504301,26444289,33061505001,Tamil,2,Mottu,Mottu,5,,,,,30646026
026444348_3,TIRUVANNAMALAI,102,33060603202,26444348,33060601701,Tamil,2,Mottu,Mottu,9,,,,,30645957
026444437_2,TIRUVANNAMALAI,102,33060609301,26444437,33060609302,Mathematics,2,Arumbu,Arumbu,8,,,,,30652308
026444456_1,TIRUVANNAMALAI,110,33061303203,26444456,33061306701,English,2,Mottu,Mottu,10,,,,,30645941
026444463_3,TIRUVANNAMALAI,102,33060603202,26444463,33060601701,Tamil,2,Mottu,Mottu,10,,,,,30645957
026444663_1,TIRUVANNAMALAI,114,33061708101,26444663,33061707701,English,2,Mottu,Mottu,7,,,,,30646681
026444677_2,TIRUVANNAMALAI,110,33061303203,26444677,33061306701,Mathematics,2,Arumbu,Arumbu,10,Mottu,6,,,30645941
026444899_2,TIRUVANNAMALAI,110,33061307601,26444899,33061306901,Mathematics,2,Arumbu,Arumbu,9,Mottu,9,,,30647689
026445069_2,TIRUVANNAMALAI,109,33061208303,26445069,33061205203,Mathematics,2,Arumbu,Arumbu,10,Mottu,7,,,30646061
026445136_1,TIRUVANNAMALAI,99,33060308301,26445136,33060307501,English,2,Arumbu,Arumbu,8,Mottu,9,,,30653702
026445304_3,TIRUVANNAMALAI,113,33061601904,26445304,33061600701,Tamil,2,Mottu,Mottu,9,,,,,30647286
026445440_2,TIRUVANNAMALAI,109,33061208401,26445440,33061208402,Mathematics,2,Arumbu,Arumbu,8,,,,,30646022
026445630_1,TIRUVANNAMALAI,99,33060308301,26445630,33060307501,English,2,Mottu,Mottu,8,,,,,30653702
026445848_2,TIRUVANNAMALAI,112,33061504702,26445848,33061503301,Mathematics,2,Mottu,Mottu,9,,,,,30647638
026446406_3,TIRUVANNAMALAI,103,33060101102,26446406,33060107201,Tamil,2,Mottu,Mottu,10,,,,,30649977
026446453_3,TIRUVANNAMALAI,103,33060101102,26446453,33060107201,Tamil,2,Arumbu,Arumbu,9,Mottu,9,,,30649977
026446578_1,TIRUVANNAMALAI,100,33060204102,26446578,33060200701,English,2,Arumbu,Arumbu,8,Mottu,5,,,30646541
026446612_3,TIRUVANNAMALAI,103,33060101102,26446612,33060107201,Tamil,2,Mottu,Mottu,10,,,,,30649977
026446677_3,TIRUVANNAMALAI,103,33060101102,26446677,33060107201,Tamil,2,Mottu,Mottu,10,,,,,30649977
026446962_1,TIRUVANNAMALAI,103,33060101801,26446962,33060100601,English,2,Arumbu,Arumbu,6,,,,,30646593
026447080_1,TIRUVANNAMALAI,103,33060101801,26447080,33060100601,English,2,Arumbu,Arumbu,7,,,,,30646593
026447080_2,TIRUVANNAMALAI,103,33060101801,26447080,33060100601,Mathematics,2,Mottu,Mottu,8,,,,,30646593
026447273_2,TIRUVANNAMALAI,101,33060403601,26447273,33060403602,Mathematics,2,Mottu,Mottu,9,,,,,30647116
026447530_2,TIRUVANNAMALAI,101,33060403601,26447530,33060403602,Mathematics,2,Mottu,Mottu,8,,,,,30647116
026447675_3,TIRUVANNAMALAI,112,33061501602,26447675,33061501606,Tamil,2,Mottu,Mottu,10,,,,,30646577
026447786_1,TIRUVANNAMALAI,113,33061605101,26447786,33061604804,English,2,Arumbu,Arumbu,8,Mottu,9,,,30649173
026447871_1,TIRUVANNAMALAI,112,33061501602,26447871,33061501606,English,2,Mottu,Mottu,10,,,,,30646577
026447907_2,TIRUVANNAMALAI,113,33061605101,26447907,33061604804,Mathematics,2,Mottu,Mottu,6,,,,,30649173
026447985_1,TIRUVANNAMALAI,113,33061605101,26447985,33061603501,English,2,Arumbu,Arumbu,9,Mottu,9,,,30649173
026448500_1,TIRUVANNAMALAI,110,33061305402,26448500,33061300601,English,2,Arumbu,Arumbu,10,Mottu,10,,,30643334
026448509_2,TIRUVANNAMALAI,103,33060103701,26448509,33060104701,Mathematics,2,Arumbu,Arumbu,8,,,,,30647320
026448627_3,TIRUVANNAMALAI,99,33060300501,26448627,33060300901,Tamil,2,Mottu,Mottu,10,,,,,30647315
026448815_2,TIRUVANNAMALAI,106,33060907201,26448815,33060900302,Mathematics,2,Mottu,Mottu,10,,,,,30646628
026449086_2,TIRUVANNAMALAI,106,33060907201,26449086,33060900302,Mathematics,2,Mottu,Mottu,9,,,,,30646628
026449086_1,TIRUVANNAMALAI,106,33060907201,26449086,33060900302,English,2,Mottu,Mottu,7,,,,,30646628
026449132_2,TIRUVANNAMALAI,100,33060204102,26449132,33060200301,Mathematics,2,Arumbu,Arumbu,8,,,,,30646541
026449132_1,TIRUVANNAMALAI,100,33060204102,26449132,33060200301,English,2,Arumbu,Arumbu,5,,,,,30646541
026449541_2,TIRUVANNAMALAI,107,33061002002,26449541,33061006301,Mathematics,2,Mottu,Mottu,10,,,,,30647918
026449733_1,TIRUVANNAMALAI,100,33060204102,26449733,33060200301,English,2,Mottu,Mottu,9,,,,,30646541
026450285_2,TIRUVANNAMALAI,100,33060204102,26450285,33060200301,Mathematics,2,Arumbu,Arumbu,6,,,,,30646541
026450732_2,TIRUVANNAMALAI,111,33061405701,26450732,33061403101,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,30647061
026450773_1,TIRUVANNAMALAI,111,33061405701,26450773,33061403101,English,2,Arumbu,Arumbu,9,Mottu,8,,,30647061
026450773_2,TIRUVANNAMALAI,111,33061405701,26450773,33061403101,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,30647061
026450938_2,TIRUVANNAMALAI,111,33061405701,26450938,33061403101,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,30647061
026451664_2,TIRUVANNAMALAI,109,33061208401,26451664,33061200401,Mathematics,2,Mottu,Mottu,9,,,,,30646022
026451701_1,TIRUVANNAMALAI,109,33061208401,26451701,33061200401,English,2,Mottu,Mottu,10,,,,,30646022
026451746_1,TIRUVANNAMALAI,109,33061208401,26451746,33061200401,English,2,Mottu,Mottu,9,,,,,30646022
026451814_1,TIRUVANNAMALAI,111,33061405701,26451814,33061403101,English,2,Arumbu,Arumbu,9,Mottu,9,,,30647061
026452092_2,TIRUVANNAMALAI,111,33061405701,26452092,33061402701,Mathematics,2,Mottu,Mottu,7,,,,,30647061
026452092_1,TIRUVANNAMALAI,111,33061405701,26452092,33061402701,English,2,Arumbu,Arumbu,8,Mottu,10,,,30647061
026452092_3,TIRUVANNAMALAI,111,33061405701,26452092,33061402701,Tamil,2,Mottu,Mottu,10,,,,,30647061
026452112_1,TIRUVANNAMALAI,111,33061405701,26452112,33061402701,English,2,Arumbu,Arumbu,6,,,,,30647061
026452112_2,TIRUVANNAMALAI,111,33061405701,26452112,33061402701,Mathematics,2,Arumbu,Arumbu,9,Mottu,7,,,30647061
026452134_2,TIRUVANNAMALAI,111,33061405701,26452134,33061402701,Mathematics,2,Arumbu,Arumbu,9,Mottu,6,,,30647061
026452303_2,TIRUVANNAMALAI,100,33060201701,26452303,33060205001,Mathematics,2,Arumbu,Arumbu,4,,,,,30647796
026452870_2,TIRUVANNAMALAI,102,33060608603,26452870,33060606201,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,30646573
026453298_3,TIRUVANNAMALAI,109,33061207103,26453298,33061208501,Tamil,2,Mottu,Mottu,10,,,,,30647822
026453584_3,TIRUVANNAMALAI,114,33061706601,26453584,33061701702,Tamil,3,Malar,Malar,9,,,,,30646752
026453656_2,TIRUVANNAMALAI,102,33060608603,26453656,33060606201,Mathematics,2,Mottu,Mottu,8,,,,,30646573
026453915_1,TIRUVANNAMALAI,114,33061706601,26453915,33061700201,English,2,Arumbu,Arumbu,8,Mottu,7,,,30646752
026453946_2,TIRUVANNAMALAI,111,33061403801,26453946,33061407501,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,30645230
026454252_1,TIRUVANNAMALAI,111,33061406902,26454252,33061407301,English,2,Arumbu,Arumbu,9,Mottu,3,,,30650189
026454252_2,TIRUVANNAMALAI,111,33061406902,26454252,33061407301,Mathematics,2,Arumbu,Arumbu,9,Mottu,5,,,30650189
026454317_2,TIRUVANNAMALAI,100,33060200902,26454317,33060205301,Mathematics,2,Mottu,Mottu,7,,,,,30646469
026454568_3,TIRUVANNAMALAI,112,33061504301,26454568,33061505001,Tamil,2,Mottu,Mottu,10,,,,,30646026
026454647_1,TIRUVANNAMALAI,113,33061605101,26454647,33061604901,English,2,Arumbu,Arumbu,8,Mottu,6,,,30649173
026454868_2,TIRUVANNAMALAI,113,33061605101,26454868,33061604901,Mathematics,2,Arumbu,Arumbu,8,,,,,30649173
026455081_1,TIRUVANNAMALAI,113,33061605101,26455081,33061604901,English,2,Arumbu,Arumbu,8,Mottu,6,,,30649173
026455119_2,TIRUVANNAMALAI,112,33061504301,26455119,33061505001,Mathematics,2,Mottu,Mottu,8,,,,,30646026
026455448_1,TIRUVANNAMALAI,110,33061303203,26455448,33061306301,English,2,Mottu,Mottu,8,,,,,30645941
026455474_1,TIRUVANNAMALAI,111,33061405701,26455474,33061411201,English,2,Arumbu,Arumbu,5,,,,,30647061
026456217_1,TIRUVANNAMALAI,114,33061708101,26456217,33061707701,English,2,Mottu,Mottu,8,,,,,30646681
026456217_2,TIRUVANNAMALAI,114,33061708101,26456217,33061707701,Mathematics,2,Arumbu,Arumbu,10,Mottu,10,,,30646681
026456769_1,TIRUVANNAMALAI,110,33061303203,26456769,33061306301,English,2,Mottu,Mottu,10,,,,,30645941
026456901_1,TIRUVANNAMALAI,107,33061002002,26456901,33061006301,English,2,Mottu,Mottu,9,,,,,30647918
026456901_3,TIRUVANNAMALAI,107,33061002002,26456901,33061006301,Tamil,2,Mottu,Mottu,10,,,,,30647918
026458695_3,TIRUVANNAMALAI,110,33061307601,26458695,33061302701,Tamil,2,Mottu,Mottu,6,,,,,30647689
026460121_1,TIRUVANNAMALAI,102,33060608603,26460121,33060606201,English,2,Arumbu,Arumbu,8,Mottu,7,,,30646573
026460145_1,TIRUVANNAMALAI,115,33061805001,26460145,33061802301,English,2,Arumbu,Arumbu,7,,,,,30645983
026460249_1,TIRUVANNAMALAI,102,33060608603,26460249,33060606201,English,2,Arumbu,Arumbu,8,Mottu,8,,,30646573
026460337_2,TIRUVANNAMALAI,105,33060801601,26460337,33060804601,Mathematics,2,Arumbu,Arumbu,9,Mottu,7,,,30646659
026460338_1,TIRUVANNAMALAI,105,33060801601,26460338,33060806101,English,2,Arumbu,Arumbu,6,,,,,30646659
026460339_1,TIRUVANNAMALAI,105,33060801601,26460339,33060804601,English,2,Arumbu,Arumbu,10,Mottu,9,,,30646659
026460798_2,TIRUVANNAMALAI,105,33060801601,26460798,33060804601,Mathematics,2,Arumbu,Arumbu,9,Mottu,9,,,30646659
026461270_2,TIRUVANNAMALAI,99,33060308301,26461270,33060307801,Mathematics,2,Mottu,Mottu,10,,,,,30653702
026461941_1,TIRUVANNAMALAI,102,33060609301,26461941,33060603301,English,2,Mottu,Mottu,8,,,,,30652308
026462085_1,TIRUVANNAMALAI,102,33060609301,26462085,33060603301,English,2,Mottu,Mottu,5,,,,,30652308
026463126_2,TIRUVANNAMALAI,108,33061100804,26463126,33061102401,Mathematics,2,Arumbu,Arumbu,10,Mottu,7,,,30645867
026464292_1,TIRUVANNAMALAI,108,33061107001,26464292,33061100401,English,2,Mottu,Mottu,10,,,,,30646586
026464292_2,TIRUVANNAMALAI,108,33061107001,26464292,33061100401,Mathematics,2,Arumbu,Arumbu,10,Mottu,10,,,30646586
026464310_2,TIRUVANNAMALAI,109,33061203502,26464310,33061205801,Mathematics,2,Arumbu,Arumbu,10,Mottu,6,,,30645096
026464310_1,TIRUVANNAMALAI,109,33061203502,26464310,33061205801,English,2,Mottu,Mottu,5,,,,,30645096
026464659_2,TIRUVANNAMALAI,111,33061406201,26464659,33061403501,Mathematics,2,Mottu,Mottu,6,,,,,30652375
026464796_2,TIRUVANNAMALAI,107,33061002102,26464796,33061001101,Mathematics,2,Arumbu,Arumbu,10,Mottu,10,,,30652360
026464796_1,TIRUVANNAMALAI,107,33061002102,26464796,33061001101,English,2,Arumbu,Arumbu,10,Mottu,9,,,30652360
026464884_1,TIRUVANNAMALAI,111,33061406201,26464884,33061403501,English,2,Mottu,Mottu,2,,,,,30652375
026464930_3,TIRUVANNAMALAI,115,33061802506,26464930,33061805303,Tamil,2,Arumbu,Arumbu,0,,,,,30649663
026464930_1,TIRUVANNAMALAI,115,33061802506,26464930,33061805303,English,2,Arumbu,Arumbu,5,,,,,30649663
026464977_2,TIRUVANNAMALAI,109,33061208401,26464977,33061205701,Mathematics,2,Mottu,Mottu,7,,,,,30646022
026465014_1,TIRUVANNAMALAI,115,33061802506,26465014,33061805303,English,2,Arumbu,Arumbu,3,,,,,30649663
026465014_2,TIRUVANNAMALAI,115,33061802506,26465014,33061805303,Mathematics,2,Arumbu,Arumbu,4,,,,,30649663
026466723_2,TIRUVANNAMALAI,113,33061601903,26466723,33061604001,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,30645169
026468359_3,TIRUVANNAMALAI,107,33061004202,26468359,33061007101,Tamil,2,Mottu,Mottu,10,,,,,30646809
026468359_1,TIRUVANNAMALAI,107,33061004202,26468359,33061007101,English,2,Mottu,Mottu,7,,,,,30646809
026468428_2,TIRUVANNAMALAI,107,33061004202,26468428,33061007101,Mathematics,2,Mottu,Mottu,10,,,,,30646809
026468788_1,TIRUVANNAMALAI,105,33060801601,26468788,33060804601,English,2,Arumbu,Arumbu,9,Mottu,9,,,30646659
026468789_2,TIRUVANNAMALAI,105,33060801601,26468789,33060804601,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,30646659
